Reg Number,Name,Year,Branch,CGPA
20BEE0949,Ishita Sharma,4,Electrical Engineering,8.61
21BCH5722,Ishita Das,3,Chemical Engineering,9.51
21BME5132,Krishna Patel,3,Mechanical Engineering,9.95
21BIT7762,Vivaan Nair,3,Information Technology,9.07
23BCE1903,Ananya Patel,1,Computer Engineering,9.81
23BME7068,Ishita Roy,1,Mechanical Engineering,6.07
23BIT6774,Aarav Patel,1,Information Technology,9.41
22BEE1228,Arjun Gupta,2,Electrical Engineering,7.94
23BEE9504,Krishna Das,1,Electrical Engineering,7.53
21BEE7435,Pooja Iyer,3,Electrical Engineering,7.39
22BCH5365,Pooja Das,2,Chemical Engineering,8.55
20BIT7795,Pooja Singh,4,Information Technology,7.24
22BIT5093,Aarav Iyer,2,Information Technology,8.64
21BEE5226,Ananya Das,3,Electrical Engineering,6.8
21BEE1021,Sneha Singh,3,Electrical Engineering,6.4
23BME3481,Ananya Das,1,Mechanical Engineering,9.72
22BCH1766,Arjun Reddy,2,Chemical Engineering,8.84
21BEE7768,Arjun Roy,3,Electrical Engineering,6.5
23BCE1767,Ananya Singh,1,Computer Engineering,9.32
22BCH3224,Neha Gupta,2,Chemical Engineering,8.4
22BCH0664,Ishita Verma,2,Chemical Engineering,6.93
20BME3483,Pooja Reddy,4,Mechanical Engineering,6.0
22BIT9867,Arjun Sharma,2,Information Technology,9.02
20BEE6151,Pooja Singh,4,Electrical Engineering,7.28
20BCH4979,Aditya Iyer,4,Chemical Engineering,8.85
22BIT1994,Aditya Roy,2,Information Technology,8.05
22BCE2534,Sneha Nair,2,Computer Engineering,9.37
20BME1997,Krishna Verma,4,Mechanical Engineering,6.96
23BCH7354,Arjun Singh,1,Chemical Engineering,7.09
21BCE5886,Aarav Das,3,Computer Engineering,7.63
22BEE6034,Aditya Singh,2,Electrical Engineering,7.89
22BCH1330,Sneha Singh,2,Chemical Engineering,8.26
22BME9244,Krishna Reddy,2,Mechanical Engineering,6.86
23BEE5562,Sneha Das,1,Electrical Engineering,6.97
22BCH2753,Arjun Reddy,2,Chemical Engineering,7.54
22BEE5230,Aarav Singh,2,Electrical Engineering,9.33
21BCE2752,Ishita Reddy,3,Computer Engineering,8.21
22BCE0216,Arjun Sharma,2,Computer Engineering,8.82
23BCH7712,Aditya Verma,1,Chemical Engineering,9.87
23BME3514,Pooja Gupta,1,Mechanical Engineering,7.56
22BCE9812,Ishita Das,2,Computer Engineering,9.45
20BIT0383,Aarav Reddy,4,Information Technology,8.27
21BEE5404,Ishita Roy,3,Electrical Engineering,7.5
20BEE1931,Vivaan Iyer,4,Electrical Engineering,9.12
23BIT1480,Aarav Verma,1,Information Technology,8.18
21BCH0911,Sneha Roy,3,Chemical Engineering,6.38
21BCH0740,Pooja Nair,3,Chemical Engineering,7.17
20BCH5133,Neha Singh,4,Chemical Engineering,8.6
20BCH1119,Ishita Singh,4,Chemical Engineering,6.03
23BEE1711,Ananya Verma,1,Electrical Engineering,9.98
22BIT5986,Krishna Reddy,2,Information Technology,7.44
22BCE2876,Ishita Singh,2,Computer Engineering,8.18
20BCE4210,Neha Gupta,4,Computer Engineering,8.62
22BCH2568,Sneha Iyer,2,Chemical Engineering,6.45
21BME1073,Ishita Singh,3,Mechanical Engineering,9.22
20BME1601,Sneha Roy,4,Mechanical Engineering,7.12
22BCH7941,Vivaan Singh,2,Chemical Engineering,8.43
23BME0739,Ishita Sharma,1,Mechanical Engineering,8.2
23BCH6359,Vivaan Gupta,1,Chemical Engineering,7.66
20BEE0953,Neha Gupta,4,Electrical Engineering,8.63
23BME1984,Krishna Nair,1,Mechanical Engineering,6.8
20BEE4756,Ishita Reddy,4,Electrical Engineering,7.5
23BCE9637,Pooja Gupta,1,Computer Engineering,8.75
21BEE0636,Vivaan Roy,3,Electrical Engineering,9.79
22BME5328,Krishna Gupta,2,Mechanical Engineering,7.13
20BEE4819,Krishna Gupta,4,Electrical Engineering,7.24
22BIT7879,Pooja Singh,2,Information Technology,8.55
23BIT4026,Ananya Patel,1,Information Technology,6.12
22BME3735,Aditya Nair,2,Mechanical Engineering,8.55
23BME9462,Neha Patel,1,Mechanical Engineering,8.63
21BCH3299,Aarav Iyer,3,Chemical Engineering,7.42
23BCH3555,Ishita Singh,1,Chemical Engineering,9.44
23BME1488,Aditya Iyer,1,Mechanical Engineering,9.03
23BCE5920,Pooja Roy,1,Computer Engineering,7.96
22BME2098,Aditya Verma,2,Mechanical Engineering,6.63
22BEE2668,Ishita Reddy,2,Electrical Engineering,6.37
23BEE4791,Aditya Reddy,1,Electrical Engineering,7.81
20BIT7715,Arjun Singh,4,Information Technology,8.19
22BEE7174,Vivaan Reddy,2,Electrical Engineering,9.44
23BME1754,Ishita Nair,1,Mechanical Engineering,7.68
22BCH3854,Aditya Reddy,2,Chemical Engineering,8.06
20BME1484,Krishna Sharma,4,Mechanical Engineering,8.39
23BCH4707,Ananya Nair,1,Chemical Engineering,8.86
21BME0409,Krishna Verma,3,Mechanical Engineering,6.69
21BEE3156,Pooja Gupta,3,Electrical Engineering,9.83
21BCH8875,Sneha Roy,3,Chemical Engineering,6.6
20BIT2683,Aditya Iyer,4,Information Technology,8.58
23BCH8623,Aarav Gupta,1,Chemical Engineering,6.92
22BCH3100,Ananya Sharma,2,Chemical Engineering,7.68
21BCE7391,Neha Iyer,3,Computer Engineering,8.98
20BIT3750,Aditya Gupta,4,Information Technology,6.22
21BIT8155,Ishita Sharma,3,Information Technology,9.16
22BME7383,Ananya Iyer,2,Mechanical Engineering,9.05
23BEE9595,Krishna Patel,1,Electrical Engineering,6.9
21BEE5917,Ishita Reddy,3,Electrical Engineering,6.98
20BEE0943,Ananya Reddy,4,Electrical Engineering,6.4
21BME1914,Ishita Sharma,3,Mechanical Engineering,7.56
22BCE3216,Ananya Das,2,Computer Engineering,9.36
21BEE8746,Ishita Nair,3,Electrical Engineering,8.73
22BCH4916,Vivaan Verma,2,Chemical Engineering,8.95
21BEE5268,Aditya Gupta,3,Electrical Engineering,7.36
22BCH5333,Ananya Singh,2,Chemical Engineering,8.03
23BCE6456,Arjun Iyer,1,Computer Engineering,7.19
23BCH3912,Pooja Gupta,1,Chemical Engineering,7.76
22BME4376,Neha Nair,2,Mechanical Engineering,6.8
23BEE9422,Ananya Sharma,1,Electrical Engineering,9.33
23BIT5688,Ananya Nair,1,Information Technology,7.9
20BEE1307,Ishita Iyer,4,Electrical Engineering,8.63
20BIT1388,Aarav Das,4,Information Technology,7.66
20BME2355,Ananya Gupta,4,Mechanical Engineering,6.74
21BIT4541,Ishita Patel,3,Information Technology,7.22
22BCE1628,Sneha Singh,2,Computer Engineering,7.71
22BCH9325,Neha Patel,2,Chemical Engineering,7.58
22BIT0028,Aarav Roy,2,Information Technology,7.63
23BCH6692,Ishita Das,1,Chemical Engineering,7.45
22BCH9945,Vivaan Singh,2,Chemical Engineering,7.48
22BCH9226,Arjun Reddy,2,Chemical Engineering,8.12
21BIT9687,Ananya Gupta,3,Information Technology,6.43
23BEE1768,Aditya Das,1,Electrical Engineering,6.43
22BCH2507,Vivaan Roy,2,Chemical Engineering,9.21
20BCH7388,Aarav Patel,4,Chemical Engineering,6.31
21BCE7217,Neha Das,3,Computer Engineering,8.62
20BIT7797,Krishna Verma,4,Information Technology,9.6
22BCE8964,Sneha Roy,2,Computer Engineering,6.11
21BCH2811,Ishita Patel,3,Chemical Engineering,8.19
22BEE1411,Krishna Roy,2,Electrical Engineering,6.51
22BEE6070,Pooja Das,2,Electrical Engineering,8.02
21BEE5941,Neha Reddy,3,Electrical Engineering,6.81
22BCH8904,Vivaan Singh,2,Chemical Engineering,6.39
21BIT7568,Aditya Patel,3,Information Technology,6.6
22BIT9843,Aditya Iyer,2,Information Technology,6.96
21BCE5319,Krishna Reddy,3,Computer Engineering,7.21
22BIT3977,Ishita Iyer,2,Information Technology,8.34
22BCE5529,Aditya Roy,2,Computer Engineering,8.94
22BEE4235,Ananya Verma,2,Electrical Engineering,6.79
22BME4423,Arjun Nair,2,Mechanical Engineering,9.59
20BIT6694,Aarav Verma,4,Information Technology,9.3
22BCE1563,Aditya Das,2,Computer Engineering,6.62
22BCH6398,Aditya Gupta,2,Chemical Engineering,6.37
23BCH4746,Aarav Verma,1,Chemical Engineering,6.22
22BEE7032,Aditya Verma,2,Electrical Engineering,9.62
22BME1691,Ishita Patel,2,Mechanical Engineering,8.14
21BIT6485,Krishna Reddy,3,Information Technology,7.97
21BCH0914,Ishita Verma,3,Chemical Engineering,8.39
23BCH2684,Aarav Sharma,1,Chemical Engineering,6.18
21BCE5610,Neha Sharma,3,Computer Engineering,8.95
21BME7329,Krishna Verma,3,Mechanical Engineering,8.6
22BCH7332,Aditya Nair,2,Chemical Engineering,9.26
21BEE2456,Vivaan Singh,3,Electrical Engineering,7.75
20BEE8872,Ishita Nair,4,Electrical Engineering,7.72
22BCH8974,Neha Gupta,2,Chemical Engineering,8.77
21BIT8386,Neha Patel,3,Information Technology,9.75
20BCE8550,Neha Iyer,4,Computer Engineering,6.98
20BCE0712,Aditya Nair,4,Computer Engineering,6.11
21BIT1738,Arjun Das,3,Information Technology,8.52
22BCH6929,Vivaan Sharma,2,Chemical Engineering,8.89
22BME2869,Aditya Sharma,2,Mechanical Engineering,6.44
20BME8720,Aditya Singh,4,Mechanical Engineering,9.42
20BCH5691,Ananya Sharma,4,Chemical Engineering,7.97
21BCE0734,Ananya Iyer,3,Computer Engineering,7.27
22BCH7631,Sneha Roy,2,Chemical Engineering,7.57
21BME4125,Pooja Singh,3,Mechanical Engineering,6.73
21BME7358,Krishna Reddy,3,Mechanical Engineering,6.9
23BCE4016,Ananya Das,1,Computer Engineering,7.75
22BEE9659,Arjun Singh,2,Electrical Engineering,6.36
22BEE3017,Aarav Reddy,2,Electrical Engineering,8.69
22BME6638,Aditya Gupta,2,Mechanical Engineering,7.98
21BCH6236,Arjun Patel,3,Chemical Engineering,9.69
23BME0919,Vivaan Das,1,Mechanical Engineering,9.81
23BCH0030,Krishna Singh,1,Chemical Engineering,8.49
23BEE8779,Neha Roy,1,Electrical Engineering,9.99
20BCE2015,Aditya Singh,4,Computer Engineering,6.37
21BCE7989,Aditya Sharma,3,Computer Engineering,8.63
21BEE2419,Pooja Reddy,3,Electrical Engineering,7.66
23BCH9467,Arjun Sharma,1,Chemical Engineering,8.81
21BIT1165,Arjun Reddy,3,Information Technology,6.55
22BEE4339,Ananya Sharma,2,Electrical Engineering,9.31
23BEE9496,Sneha Verma,1,Electrical Engineering,9.36
23BCE9305,Aarav Sharma,1,Computer Engineering,9.32
21BME8457,Aarav Verma,3,Mechanical Engineering,8.96
20BIT5559,Ananya Nair,4,Information Technology,9.81
20BIT6388,Ananya Sharma,4,Information Technology,7.97
21BME3941,Krishna Sharma,3,Mechanical Engineering,6.41
23BCE4158,Krishna Roy,1,Computer Engineering,9.47
20BCH3254,Neha Das,4,Chemical Engineering,6.14
21BME1616,Aarav Gupta,3,Mechanical Engineering,8.49
21BEE9042,Ishita Reddy,3,Electrical Engineering,7.75
20BCH7999,Vivaan Roy,4,Chemical Engineering,9.93
21BME7071,Krishna Roy,3,Mechanical Engineering,6.14
21BCH5321,Sneha Patel,3,Chemical Engineering,8.48
20BEE5447,Aarav Roy,4,Electrical Engineering,7.87
22BCH3399,Aditya Verma,2,Chemical Engineering,8.08
23BCH4746,Neha Iyer,1,Chemical Engineering,6.48
23BME4388,Arjun Das,1,Mechanical Engineering,6.53
20BME4155,Neha Singh,4,Mechanical Engineering,7.37
22BCE0493,Ananya Das,2,Computer Engineering,8.3
20BIT9988,Arjun Roy,4,Information Technology,8.43
23BME0764,Pooja Iyer,1,Mechanical Engineering,8.36
20BIT5770,Neha Reddy,4,Information Technology,6.06
22BEE2923,Arjun Singh,2,Electrical Engineering,8.94
23BEE7019,Sneha Singh,1,Electrical Engineering,8.78
22BCH2648,Vivaan Iyer,2,Chemical Engineering,6.74
21BIT2627,Neha Patel,3,Information Technology,8.22
20BEE6702,Vivaan Iyer,4,Electrical Engineering,6.61
23BIT5010,Aarav Sharma,1,Information Technology,8.96
21BCE3418,Ananya Iyer,3,Computer Engineering,8.23
20BCE3890,Ananya Reddy,4,Computer Engineering,8.06
23BCH5648,Sneha Reddy,1,Chemical Engineering,7.21
22BEE9234,Vivaan Iyer,2,Electrical Engineering,6.48
23BIT2689,Sneha Reddy,1,Information Technology,8.93
22BIT5869,Aditya Reddy,2,Information Technology,7.66
22BEE8310,Ishita Singh,2,Electrical Engineering,9.3
22BIT4571,Sneha Roy,2,Information Technology,8.55
23BCE4787,Neha Singh,1,Computer Engineering,9.06
20BIT0812,Aarav Reddy,4,Information Technology,9.21
20BME7342,Ishita Roy,4,Mechanical Engineering,8.96
21BCE9577,Arjun Nair,3,Computer Engineering,8.69
22BIT8134,Ishita Nair,2,Information Technology,8.13
22BIT7365,Sneha Gupta,2,Information Technology,6.91
21BCE8352,Sneha Das,3,Computer Engineering,8.73
23BCH0991,Arjun Singh,1,Chemical Engineering,8.94
22BIT6530,Neha Verma,2,Information Technology,9.51
23BEE4452,Aarav Reddy,1,Electrical Engineering,9.01
22BME8950,Ishita Iyer,2,Mechanical Engineering,9.86
22BCE3167,Aarav Reddy,2,Computer Engineering,9.2
22BCE3988,Arjun Roy,2,Computer Engineering,7.59
22BCH0382,Neha Iyer,2,Chemical Engineering,6.04
20BME5180,Krishna Iyer,4,Mechanical Engineering,7.73
23BEE8387,Krishna Verma,1,Electrical Engineering,8.49
20BME2326,Neha Sharma,4,Mechanical Engineering,6.41
22BCH0233,Aarav Patel,2,Chemical Engineering,7.63
21BCH7549,Vivaan Sharma,3,Chemical Engineering,7.7
23BCH1146,Ananya Verma,1,Chemical Engineering,7.72
21BME6468,Ananya Das,3,Mechanical Engineering,8.29
21BCH0714,Aarav Das,3,Chemical Engineering,8.78
20BCH0115,Arjun Verma,4,Chemical Engineering,6.55
22BIT7522,Arjun Nair,2,Information Technology,9.79
20BME2761,Ananya Das,4,Mechanical Engineering,9.96
23BCE4187,Pooja Reddy,1,Computer Engineering,8.61
23BME5309,Ananya Verma,1,Mechanical Engineering,7.79
22BCH2881,Krishna Gupta,2,Chemical Engineering,9.69
20BCH4567,Ananya Singh,4,Chemical Engineering,8.61
23BCE5540,Ishita Singh,1,Computer Engineering,7.67
22BCH0421,Aarav Gupta,2,Chemical Engineering,7.78
21BCE2589,Sneha Nair,3,Computer Engineering,7.26
22BME2038,Aditya Gupta,2,Mechanical Engineering,7.02
21BCH5463,Aarav Verma,3,Chemical Engineering,9.53
20BCE8896,Neha Iyer,4,Computer Engineering,6.44
20BCH7208,Sneha Verma,4,Chemical Engineering,8.33
21BME4600,Aarav Gupta,3,Mechanical Engineering,9.41
23BME7613,Vivaan Das,1,Mechanical Engineering,9.61
20BME7775,Ananya Gupta,4,Mechanical Engineering,8.5
20BME5586,Neha Nair,4,Mechanical Engineering,7.78
20BEE0224,Ishita Reddy,4,Electrical Engineering,7.44
21BCH4215,Krishna Sharma,3,Chemical Engineering,8.91
22BCE6788,Sneha Singh,2,Computer Engineering,6.03
23BEE1608,Arjun Sharma,1,Electrical Engineering,7.24
23BCE9151,Neha Singh,1,Computer Engineering,8.68
22BIT0558,Krishna Roy,2,Information Technology,6.33
22BME9560,Aarav Iyer,2,Mechanical Engineering,6.94
23BCH6415,Aarav Verma,1,Chemical Engineering,9.46
20BCE7074,Arjun Sharma,4,Computer Engineering,6.24
23BCH9519,Sneha Nair,1,Chemical Engineering,7.39
21BIT5434,Aditya Roy,3,Information Technology,8.67
20BCE6610,Aditya Sharma,4,Computer Engineering,6.83
23BME8113,Arjun Patel,1,Mechanical Engineering,9.94
20BIT3388,Vivaan Roy,4,Information Technology,9.4
22BEE1092,Krishna Reddy,2,Electrical Engineering,6.07
21BEE1111,Vivaan Gupta,3,Electrical Engineering,8.98
23BCE6576,Vivaan Nair,1,Computer Engineering,9.5
23BEE3909,Aditya Iyer,1,Electrical Engineering,9.69
21BME3227,Arjun Patel,3,Mechanical Engineering,9.72
20BIT3249,Neha Gupta,4,Information Technology,8.31
21BEE5018,Pooja Iyer,3,Electrical Engineering,8.76
20BCH2687,Vivaan Singh,4,Chemical Engineering,8.01
20BIT9621,Arjun Verma,4,Information Technology,6.32
21BIT4425,Sneha Patel,3,Information Technology,8.77
22BEE9369,Krishna Sharma,2,Electrical Engineering,7.24
23BCE0260,Aditya Nair,1,Computer Engineering,7.57
22BIT8679,Neha Iyer,2,Information Technology,7.1
21BME5936,Krishna Singh,3,Mechanical Engineering,9.52
23BEE0046,Pooja Gupta,1,Electrical Engineering,8.5
22BME9435,Neha Das,2,Mechanical Engineering,6.54
21BME9763,Sneha Patel,3,Mechanical Engineering,9.98
20BIT2204,Sneha Das,4,Information Technology,8.1
20BCH2718,Neha Singh,4,Chemical Engineering,9.22
22BME7070,Pooja Reddy,2,Mechanical Engineering,6.3
22BCE2455,Sneha Das,2,Computer Engineering,8.8
23BCE8256,Arjun Singh,1,Computer Engineering,9.81
23BCE4125,Sneha Patel,1,Computer Engineering,7.32
21BIT7242,Pooja Sharma,3,Information Technology,7.55
22BCH9445,Pooja Das,2,Chemical Engineering,7.94
23BEE6197,Krishna Sharma,1,Electrical Engineering,9.21
23BIT3297,Ananya Roy,1,Information Technology,6.41
22BCE1805,Sneha Reddy,2,Computer Engineering,9.64
23BME0450,Arjun Patel,1,Mechanical Engineering,9.96
22BIT0351,Arjun Nair,2,Information Technology,7.83
20BIT8956,Vivaan Das,4,Information Technology,6.55
20BCH2104,Ananya Reddy,4,Chemical Engineering,7.39
20BCE6009,Aarav Roy,4,Computer Engineering,9.4
21BCH2559,Pooja Patel,3,Chemical Engineering,7.06
23BME8408,Vivaan Patel,1,Mechanical Engineering,8.51
20BIT6530,Vivaan Sharma,4,Information Technology,8.23
22BME5768,Aarav Sharma,2,Mechanical Engineering,9.34
21BCH2214,Pooja Sharma,3,Chemical Engineering,7.94
22BIT4044,Sneha Roy,2,Information Technology,9.68
20BEE5612,Arjun Verma,4,Electrical Engineering,7.15
22BCH1628,Aditya Singh,2,Chemical Engineering,6.86
20BCH6344,Krishna Singh,4,Chemical Engineering,7.84
20BCE4561,Ananya Roy,4,Computer Engineering,9.92
23BEE2283,Arjun Reddy,1,Electrical Engineering,9.17
22BEE1559,Vivaan Roy,2,Electrical Engineering,9.2
20BCE2906,Pooja Iyer,4,Computer Engineering,9.92
23BME7875,Aditya Singh,1,Mechanical Engineering,8.3
21BIT8735,Sneha Reddy,3,Information Technology,8.24
23BCE9984,Vivaan Verma,1,Computer Engineering,8.84
21BCH9723,Vivaan Sharma,3,Chemical Engineering,9.09
22BCE0787,Pooja Roy,2,Computer Engineering,6.41
22BCE6640,Aditya Roy,2,Computer Engineering,6.56
20BCE5209,Arjun Roy,4,Computer Engineering,9.37
22BCE2509,Sneha Roy,2,Computer Engineering,8.56
21BEE2678,Pooja Iyer,3,Electrical Engineering,6.58
23BIT6915,Arjun Singh,1,Information Technology,6.75
20BME8404,Arjun Gupta,4,Mechanical Engineering,7.36
21BCH8569,Krishna Das,3,Chemical Engineering,9.82
20BIT2015,Aditya Singh,4,Information Technology,9.06
22BIT5834,Ananya Verma,2,Information Technology,7.25
22BCH2250,Aarav Singh,2,Chemical Engineering,8.08
22BME2096,Sneha Roy,2,Mechanical Engineering,7.65
21BIT0717,Neha Das,3,Information Technology,8.98
23BCH0761,Arjun Patel,1,Chemical Engineering,6.33
21BME5009,Vivaan Singh,3,Mechanical Engineering,6.42
22BCE9198,Aarav Nair,2,Computer Engineering,7.54
22BEE4807,Ananya Gupta,2,Electrical Engineering,6.02
22BIT9807,Aarav Roy,2,Information Technology,6.43
23BME4129,Vivaan Iyer,1,Mechanical Engineering,9.25
20BCE5283,Pooja Singh,4,Computer Engineering,9.11
23BEE6156,Pooja Verma,1,Electrical Engineering,6.09
20BME5259,Sneha Verma,4,Mechanical Engineering,7.19
20BEE3588,Neha Roy,4,Electrical Engineering,9.91
21BCH2253,Sneha Patel,3,Chemical Engineering,7.8
21BCE0073,Pooja Verma,3,Computer Engineering,6.82
22BCH1687,Pooja Verma,2,Chemical Engineering,8.78
21BIT5174,Vivaan Sharma,3,Information Technology,9.39
21BEE2288,Aditya Gupta,3,Electrical Engineering,6.01
23BME6811,Vivaan Verma,1,Mechanical Engineering,9.92
20BME3660,Pooja Roy,4,Mechanical Engineering,9.51
20BIT3864,Neha Iyer,4,Information Technology,7.36
23BCE6459,Aditya Gupta,1,Computer Engineering,8.86
22BCE8095,Sneha Reddy,2,Computer Engineering,6.16
21BCE5815,Aarav Nair,3,Computer Engineering,6.76
20BME2752,Ananya Singh,4,Mechanical Engineering,7.74
21BCE2673,Aditya Das,3,Computer Engineering,7.6
22BCE0782,Arjun Roy,2,Computer Engineering,9.28
23BME2066,Neha Reddy,1,Mechanical Engineering,9.42
22BCE1052,Arjun Patel,2,Computer Engineering,6.51
22BCE1341,Sneha Das,2,Computer Engineering,8.29
22BCE8529,Arjun Verma,2,Computer Engineering,7.38
21BME1847,Vivaan Reddy,3,Mechanical Engineering,7.75
22BCE0722,Neha Gupta,2,Computer Engineering,7.48
23BIT0713,Sneha Das,1,Information Technology,7.9
20BME9320,Vivaan Singh,4,Mechanical Engineering,9.91
22BIT2871,Aditya Nair,2,Information Technology,9.26
22BME7850,Ananya Reddy,2,Mechanical Engineering,9.71
22BCH4608,Ishita Das,2,Chemical Engineering,8.26
21BEE6824,Neha Patel,3,Electrical Engineering,9.61
20BME7849,Aditya Sharma,4,Mechanical Engineering,9.52
23BME4113,Aditya Iyer,1,Mechanical Engineering,7.82
21BCE4699,Arjun Verma,3,Computer Engineering,7.04
23BIT8949,Neha Iyer,1,Information Technology,9.45
22BME7094,Aarav Sharma,2,Mechanical Engineering,7.98
22BIT4754,Pooja Patel,2,Information Technology,7.3
23BME9935,Sneha Nair,1,Mechanical Engineering,7.39
21BCH8842,Aarav Reddy,3,Chemical Engineering,8.18
21BME5471,Aditya Reddy,3,Mechanical Engineering,9.89
20BIT0869,Ananya Patel,4,Information Technology,7.59
23BME1141,Krishna Roy,1,Mechanical Engineering,6.78
22BCH3866,Aarav Iyer,2,Chemical Engineering,8.92
21BIT2445,Krishna Nair,3,Information Technology,8.0
21BIT3433,Vivaan Reddy,3,Information Technology,6.72
23BIT5498,Ishita Sharma,1,Information Technology,7.67
23BCE8761,Ananya Das,1,Computer Engineering,8.15
21BIT0229,Ishita Nair,3,Information Technology,9.65
23BIT1960,Vivaan Iyer,1,Information Technology,8.49
20BCE6052,Aarav Verma,4,Computer Engineering,9.92
23BIT8024,Sneha Singh,1,Information Technology,7.25
21BEE9216,Sneha Singh,3,Electrical Engineering,8.24
23BCH6334,Sneha Gupta,1,Chemical Engineering,8.07
20BCE2497,Neha Patel,4,Computer Engineering,9.25
22BCE8613,Krishna Reddy,2,Computer Engineering,6.35
23BIT0047,Sneha Gupta,1,Information Technology,8.69
22BCE7207,Ananya Patel,2,Computer Engineering,6.7
22BIT4182,Pooja Nair,2,Information Technology,7.53
22BCH7453,Neha Singh,2,Chemical Engineering,6.28
21BME7310,Ananya Singh,3,Mechanical Engineering,9.52
23BCE2800,Ishita Patel,1,Computer Engineering,7.73
22BCH1957,Aarav Roy,2,Chemical Engineering,7.63
22BME8252,Ishita Patel,2,Mechanical Engineering,8.64
23BEE0813,Aditya Verma,1,Electrical Engineering,6.3
22BCH6841,Sneha Roy,2,Chemical Engineering,9.87
22BIT3861,Aarav Reddy,2,Information Technology,9.52
20BME3981,Krishna Reddy,4,Mechanical Engineering,8.2
22BME3236,Sneha Patel,2,Mechanical Engineering,9.75
23BEE2116,Vivaan Verma,1,Electrical Engineering,8.12
23BCE4465,Ishita Reddy,1,Computer Engineering,9.51
20BME5481,Vivaan Patel,4,Mechanical Engineering,6.4
21BME4309,Ishita Verma,3,Mechanical Engineering,7.18
20BCH7176,Ananya Reddy,4,Chemical Engineering,8.19
